<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170426,163000,163.9600000,164.4300000,163.9200000,164.3500000,1930810
20170426,164500,164.3800000,164.7600000,164.3500000,164.6900000,2098600
20170426,170000,164.6900000,164.7600000,164.3500000,164.6800000,1959530
20170426,171500,164.6800000,164.7900000,164.5700000,164.7800000,1558070
20170426,173000,164.7900000,165.4500000,164.7800000,165.2100000,4707770
20170426,174500,165.2100000,165.6700000,165.0800000,165.4400000,1834720
20170426,180000,165.4900000,165.5900000,164.9200000,164.9800000,1647150
20170426,181500,164.9700000,165.5000000,164.8000000,165.4200000,1526960
20170426,183000,165.4400000,165.8000000,165.3500000,165.7900000,2627280
20170426,184500,165.0500000,165.0500000,165.0500000,165.0500000,1451140
20170427,100000,164.9800000,164.9800000,164.1900000,164.5800000,2926010
20170427,101500,164.5800000,164.9000000,164.3200000,164.5100000,1607160
20170427,103000,164.5200000,164.7600000,164.1100000,164.6600000,2376120
20170427,104500,164.6300000,165.0000000,164.2400000,164.8000000,1562810
20170427,110000,164.7500000,165.4500000,164.6500000,165.1900000,2181290
20170427,111500,165.1800000,165.2300000,164.8400000,165.1000000,877200
20170427,113000,165.1000000,165.7900000,165.0600000,165.3300000,1239660
20170427,114500,165.2900000,165.3400000,165.0000000,165.0900000,898050
20170427,120000,165.1000000,165.5500000,165.1000000,165.2200000,749210
20170427,121500,165.2600000,165.6700000,165.0800000,165.0900000,922710
20170427,123000,165.1200000,165.2200000,164.5300000,164.8000000,1222750
20170427,124500,164.8000000,164.9000000,164.6100000,164.7000000,310600
20170427,130000,164.6900000,164.7600000,164.2700000,164.3300000,1057340
20170427,131500,164.3700000,164.4000000,163.8000000,164.2600000,2363130
20170427,133000,164.2600000,164.6800000,164.1300000,164.4600000,854030
20170427,134500,164.4100000,164.5800000,164.1600000,164.3100000,621360
20170427,140000,164.3100000,164.6300000,164.2700000,164.4000000,444660
20170427,141500,164.3600000,164.8400000,164.3100000,164.7000000,873670
20170427,143000,164.7000000,164.7000000,164.4200000,164.6100000,767130
20170427,144500,164.6300000,164.6500000,163.5600000,163.5600000,2360940
20170427,150000,163.5600000,163.9300000,163.2700000,163.5200000,1959990
20170427,151500,163.4500000,163.9800000,163.4200000,163.7300000,985720
20170427,153000,163.7300000,164.4900000,163.5000000,164.4000000,1107510
20170427,154500,164.3500000,164.4900000,163.8600000,164.2600000,1035090
20170427,160000,164.2100000,164.4100000,163.9600000,164.2900000,546240
20170427,161500,164.2900000,165.3000000,164.2800000,165.2100000,2583560
20170427,163000,165.2300000,165.4500000,164.7400000,165.0600000,893620
20170427,164500,165.0200000,165.4800000,164.9300000,165.1000000,1319190
20170427,170000,165.1000000,165.1600000,164.7000000,164.9500000,473230
20170427,171500,164.9500000,165.2700000,164.6600000,165.1800000,893090
20170427,173000,165.1400000,165.2400000,164.9000000,165.0900000,682750
20170427,174500,165.0500000,165.0500000,164.2300000,164.3100000,980750
20170427,180000,164.3300000,164.4700000,164.0000000,164.2000000,2037820
20170427,181500,164.1700000,164.4400000,164.0800000,164.1500000,567200
20170427,183000,164.1500000,164.5000000,164.1200000,164.2400000,950340
20170427,184500,164.6900000,164.6900000,164.6900000,164.6900000,436100
20170428,100000,165.5000000,166.0000000,164.9000000,165.3900000,3838830
20170428,101500,165.3900000,165.6100000,165.1000000,165.4600000,1281860
20170428,103000,165.4700000,165.5000000,164.5500000,164.8400000,2077870
20170428,104500,164.8400000,165.1500000,164.7600000,164.8800000,876770
20170428,110000,164.9300000,165.1400000,164.5900000,165.0500000,1083410
20170428,111500,165.0800000,165.1600000,164.7000000,164.7200000,537460
20170428,113000,164.7300000,164.8800000,164.1700000,164.3600000,1195370
20170428,114500,164.3800000,164.6700000,164.2500000,164.5500000,501290
20170428,120000,164.5700000,164.6600000,164.3400000,164.6000000,323220
20170428,121500,164.6000000,164.6000000,163.9100000,163.9500000,735520
20170428,123000,163.9400000,164.3700000,163.9100000,164.2400000,467950
20170428,124500,164.2300000,164.4500000,164.0700000,164.3800000,293520
20170428,130000,164.3600000,165.1500000,164.3200000,165.0500000,1418240
20170428,131500,165.0200000,165.8000000,165.0000000,165.6700000,2677570
20170428,133000,165.6700000,165.8800000,164.7000000,165.1100000,2389720
20170428,134500,165.0800000,165.7100000,165.0300000,165.4400000,1270770
20170428,140000,165.4400000,165.5100000,164.7100000,164.9200000,1100100
20170428,141500,164.9400000,164.9400000,164.2500000,164.8300000,1698800
20170428,143000,164.8300000,165.0800000,164.6000000,164.8800000,711260
20170428,144500,164.8600000,164.9700000,164.7500000,164.8900000,701750
20170428,150000,164.8900000,165.1000000,164.8300000,165.0000000,521130
20170428,151500,165.0400000,165.2500000,164.9300000,165.0900000,542350
20170428,153000,165.0900000,165.1000000,164.5000000,165.1000000,719950
20170428,154500,165.1000000,165.1000000,164.8100000,164.9000000,475980
20170428,160000,164.8400000,164.9500000,164.7000000,164.7700000,402390
20170428,161500,164.7700000,164.9900000,164.7300000,164.9200000,460590
20170428,163000,164.9000000,165.0000000,164.8100000,164.9900000,636730
20170428,164500,164.9900000,165.5500000,164.8400000,165.2000000,1942560
20170428,170000,165.2500000,165.6900000,165.2300000,165.3500000,900080
20170428,171500,165.3200000,165.3500000,164.8900000,165.2300000,408830
20170428,173000,165.2300000,165.6100000,165.0500000,165.4900000,1078440
20170428,174500,165.4900000,165.5900000,165.3900000,165.5400000,761490
20170428,180000,165.5400000,165.6700000,165.2200000,165.3300000,972480
20170428,181500,165.3100000,165.4300000,165.2200000,165.4000000,950070
20170428,183000,165.4000000,165.8300000,165.2800000,165.8000000,3361200
20170428,184500,165.2000000,165.2000000,165.2000000,165.2000000,1463890
20170502,100000,166.0000000,166.3000000,165.0100000,165.5900000,3178100
20170502,101500,165.5300000,167.3500000,165.4600000,167.1300000,3818700
20170502,103000,167.1400000,167.2500000,166.7000000,167.0100000,1463250
20170502,104500,167.0200000,167.1300000,166.6100000,166.9800000,1050440
20170502,110000,166.9800000,167.6700000,166.9200000,167.5700000,3009000
20170502,111500,167.5700000,167.6500000,167.1000000,167.3800000,1615610
20170502,113000,167.3400000,167.8200000,167.2300000,167.7900000,1227560
20170502,114500,167.7700000,167.8500000,167.1900000,167.4000000,667350
20170502,120000,167.3800000,167.5600000,167.2000000,167.3300000,538940
20170502,121500,167.3300000,167.8100000,167.2700000,167.7500000,597870
20170502,123000,167.7500000,167.7600000,167.5000000,167.5800000,433120
20170502,124500,167.6200000,167.7500000,167.5000000,167.7400000,742430
20170502,130000,167.6900000,168.1000000,167.6400000,167.8000000,2358060
20170502,131500,167.7400000,168.0000000,167.6600000,167.8900000,565370
20170502,133000,167.9300000,168.0800000,167.7700000,168.0000000,773280
20170502,134500,168.0100000,168.1900000,167.9500000,168.0800000,872020
20170502,140000,168.0900000,168.1500000,167.9500000,168.0500000,841150
20170502,141500,168.0800000,168.3400000,167.9000000,167.9600000,1513850
20170502,143000,167.9300000,168.0600000,167.8500000,168.0500000,1141050
20170502,144500,168.0500000,168.1700000,168.0000000,168.1700000,1366420
20170502,150000,168.1700000,168.2600000,168.0000000,168.2100000,1485220
20170502,151500,168.2100000,168.2200000,167.5100000,167.6700000,1933160
20170502,153000,167.6100000,167.7700000,167.3400000,167.3600000,750260
20170502,154500,167.4000000,167.7300000,167.2000000,167.7300000,1072740
20170502,160000,167.7100000,167.9900000,167.4200000,167.8600000,683660
20170502,161500,167.8600000,167.9200000,167.7200000,167.8400000,280990
20170502,163000,167.8300000,167.9900000,167.4800000,167.7100000,766330
20170502,164500,167.7200000,167.9900000,167.6200000,167.9100000,322770
20170502,170000,167.9100000,167.9800000,167.4400000,167.5500000,519160
20170502,171500,167.5100000,167.6900000,167.2000000,167.3600000,1172610
20170502,173000,167.3600000,167.4500000,166.8500000,167.0200000,868120
20170502,174500,167.0400000,167.0400000,166.6100000,166.6800000,631980
20170502,180000,166.6600000,167.1300000,166.5500000,167.0000000,1110430
20170502,181500,166.9900000,167.0000000,166.7000000,166.7600000,399760
20170502,183000,166.7200000,166.9500000,166.2500000,166.6500000,2261790
20170502,184500,166.6400000,166.6400000,166.6400000,166.6400000,366640
20170503,100000,166.3000000,166.5000000,165.1300000,165.2100000,2941590
20170503,101500,165.2000000,165.5400000,164.8600000,165.1000000,2397900
20170503,103000,165.1000000,165.2900000,164.4000000,164.5900000,2194570
20170503,104500,164.5600000,164.5700000,163.7200000,163.7300000,3215140
20170503,110000,163.7200000,164.4400000,163.6300000,164.1400000,1090400
20170503,111500,164.1400000,164.6400000,164.1000000,164.4200000,611730
20170503,113000,164.4400000,164.6200000,164.0000000,164.0600000,1080950
20170503,114500,164.0800000,164.5300000,164.0000000,164.3100000,438680
20170503,120000,164.3200000,164.9000000,164.1800000,164.8500000,562990
20170503,121500,164.8100000,164.8400000,164.5000000,164.7500000,1099110
20170503,123000,164.8000000,164.9500000,164.5600000,164.7000000,946470
20170503,124500,164.6600000,164.8800000,164.5000000,164.5800000,541160
20170503,130000,164.5800000,164.7700000,164.5000000,164.6000000,335520
20170503,131500,164.6100000,164.6500000,164.4100000,164.5000000,414760
20170503,133000,164.4600000,165.2500000,164.4300000,165.0400000,1308190
20170503,134500,165.0400000,165.0800000,164.7100000,164.9800000,356790
20170503,140000,164.9800000,165.1900000,164.8500000,165.1800000,170970
20170503,141500,165.1200000,165.6000000,165.0300000,165.4500000,1292200
20170503,143000,165.4200000,165.6400000,165.2900000,165.2900000,566740
20170503,144500,165.3000000,165.3700000,164.8100000,164.9200000,1000770
20170503,150000,164.8600000,165.0000000,164.4300000,164.7400000,1170310
20170503,151500,164.7200000,165.0000000,164.7000000,164.7500000,350980
20170503,153000,164.7700000,164.9200000,164.7200000,164.7500000,188900
20170503,154500,164.7500000,164.8800000,164.7300000,164.7600000,106330
20170503,160000,164.7800000,164.8900000,164.7500000,164.7700000,157910
20170503,161500,164.7700000,164.8500000,164.3100000,164.6000000,813220
20170503,163000,164.6000000,164.7500000,164.1000000,164.3500000,980200
20170503,164500,164.3700000,165.0400000,164.3000000,164.8600000,986430
20170503,170000,164.8600000,165.1000000,164.5000000,164.6700000,556180
20170503,171500,164.6600000,165.0000000,164.4200000,164.9700000,426950
20170503,173000,164.9000000,165.3400000,164.4900000,164.9000000,915510
20170503,174500,164.9200000,165.0600000,164.7800000,164.9600000,1113340
20170503,180000,164.9900000,165.4000000,164.8800000,164.9200000,521430
20170503,181500,164.9200000,165.0200000,164.7800000,165.0200000,582360
20170503,183000,165.0200000,165.1700000,164.9500000,165.0700000,734380
20170503,184500,164.7100000,164.7100000,164.7100000,164.7100000,1274210
20170504,100000,164.6000000,164.9500000,163.7800000,164.2000000,2975710
20170504,101500,164.2400000,164.6500000,164.1600000,164.4500000,849460
20170504,103000,164.4500000,165.0900000,164.4300000,164.8800000,673380
20170504,104500,164.8800000,164.9500000,164.5700000,164.8700000,367640
20170504,110000,164.8800000,165.5200000,164.8500000,165.3200000,887130
20170504,111500,165.3200000,166.7100000,165.2800000,166.5000000,2792270
20170504,113000,166.4500000,166.9300000,166.4500000,166.8200000,1100220
20170504,114500,166.8400000,166.8600000,166.3700000,166.6300000,592950
20170504,120000,166.5700000,167.4000000,166.4900000,167.1800000,1878930
20170504,121500,167.2200000,167.2600000,166.8400000,166.9900000,423480
20170504,123000,166.9900000,167.0300000,166.4000000,166.6000000,526830
20170504,124500,166.6400000,166.7900000,166.4000000,166.6700000,436290
20170504,130000,166.6400000,166.7600000,166.0400000,166.1800000,1167150
20170504,131500,166.1500000,166.4800000,166.1200000,166.3800000,289060
20170504,133000,166.3700000,166.3800000,166.0800000,166.1500000,340480
20170504,134500,166.2100000,166.9900000,166.2100000,166.8000000,1031680
20170504,140000,166.8200000,167.1000000,166.6700000,166.7600000,1080990
20170504,141500,166.8400000,167.0400000,166.5400000,166.5600000,1346250
20170504,143000,166.6400000,166.8500000,166.2700000,166.4000000,775340
20170504,144500,166.4100000,166.5400000,166.2100000,166.2400000,643950
20170504,150000,166.2400000,166.4300000,165.5000000,165.7500000,1873920
20170504,151500,165.6900000,165.7300000,165.2400000,165.6400000,990970
20170504,153000,165.6500000,165.9600000,165.2400000,165.7600000,902860
20170504,154500,165.8100000,165.9900000,165.4700000,165.8200000,664150
20170504,160000,165.7800000,166.0000000,165.5700000,165.8600000,422410
20170504,161500,165.8000000,165.9900000,165.7200000,165.9300000,665600
20170504,163000,165.8700000,165.9300000,165.4000000,165.6400000,554460
20170504,164500,165.6900000,165.7000000,164.8400000,165.2100000,2163500
20170504,170000,165.1500000,165.5800000,165.1500000,165.5300000,1173570
20170504,171500,165.5300000,165.7000000,165.2700000,165.5600000,622720
20170504,173000,165.5600000,165.9500000,164.8000000,165.6000000,1930920
20170504,174500,165.6000000,165.9000000,165.2200000,165.8400000,489610
20170504,180000,165.8400000,166.1000000,165.4600000,165.6700000,1517810
20170504,181500,165.6800000,166.0000000,165.5100000,165.7400000,902110
20170504,183000,165.6700000,165.8800000,165.4000000,165.6500000,2282770
20170504,184500,165.5000000,165.5000000,165.5000000,165.5000000,268930
20170505,100000,164.2200000,165.4800000,164.0000000,164.9300000,5549350
20170505,101500,164.9700000,165.7000000,164.8500000,165.5700000,1171750
20170505,103000,165.5000000,166.3600000,165.3200000,166.3100000,1580530
20170505,104500,166.3400000,166.3600000,165.7700000,166.0200000,768350
20170505,110000,166.0200000,166.5000000,165.8400000,166.1800000,1864290
20170505,111500,166.1800000,166.6000000,166.0400000,166.1500000,871240
20170505,113000,166.2000000,166.2200000,165.8500000,165.9200000,575370
20170505,114500,165.9300000,165.9700000,165.6400000,165.7500000,388640
20170505,120000,165.7000000,165.7400000,164.6500000,164.7900000,1963480
20170505,121500,164.7900000,165.0300000,164.6100000,164.8200000,1553120
20170505,123000,164.7700000,165.0000000,164.4000000,164.8500000,990550
20170505,124500,164.8800000,165.0500000,164.6000000,164.6500000,481980
20170505,130000,164.6500000,164.9400000,164.6200000,164.8900000,233940
20170505,131500,164.8900000,165.1900000,164.8600000,165.0200000,747210
20170505,133000,165.0200000,165.0800000,164.9200000,164.9900000,334800
20170505,134500,164.9300000,165.0700000,164.8000000,164.9100000,411900
20170505,140000,164.9000000,165.0000000,164.7300000,164.8900000,217850
20170505,141500,164.8900000,165.0700000,164.7700000,165.0000000,445680
20170505,143000,165.0100000,165.0800000,164.8600000,165.0200000,414110
20170505,144500,165.0200000,165.0800000,164.8700000,164.8700000,155930
20170505,150000,164.9000000,165.4300000,164.8900000,165.2800000,528910
20170505,151500,165.2500000,165.4000000,165.0700000,165.1700000,231300
20170505,153000,165.1900000,165.3800000,164.5400000,164.7000000,1293320
20170505,154500,164.7000000,164.7300000,164.1000000,164.2600000,2488990
20170505,160000,164.2600000,165.2500000,164.2600000,165.1500000,1173630
20170505,161500,165.1500000,165.2200000,164.5400000,164.7600000,675100
20170505,163000,164.7100000,165.0800000,164.7100000,164.7800000,1197070
20170505,164500,164.7300000,164.9900000,164.7000000,164.7000000,737660
20170505,170000,164.7100000,164.9200000,164.6500000,164.7400000,900820
20170505,171500,164.7500000,165.2000000,164.7500000,165.0600000,888010
20170505,173000,165.0900000,165.6000000,164.9600000,165.4100000,862340
20170505,174500,165.4500000,165.7000000,165.4500000,165.5300000,461540
20170505,180000,165.5600000,165.6400000,165.1200000,165.3700000,564230
20170505,181500,165.3800000,165.4800000,165.1800000,165.3100000,807230
20170505,183000,165.3100000,165.6400000,165.2900000,165.5000000,1351070
20170505,184500,165.8000000,165.8000000,165.8000000,165.8000000,575130
